product_name,description,rating,price,product_url,category
Canon Mobiles Model 20184,"Canon Mobiles Model 20184 built for performance, durability, and daily usage.",4.7,72338,https://www.amazon.in/dp/NEWITEM20184,mobile
Lenovo Mobiles Model 20185,"Lenovo Mobiles Model 20185 built for performance, durability, and daily usage.",3.6,7095,https://www.amazon.in/dp/NEWITEM20185,mobile
Lenovo Mobiles Model 20186,"Lenovo Mobiles Model 20186 built for performance, durability, and daily usage.",4.4,16491,https://www.amazon.in/dp/NEWITEM20186,mobile
HP Mobiles Model 20187,"HP Mobiles Model 20187 built for performance, durability, and daily usage.",4.0,39950,https://www.amazon.in/dp/NEWITEM20187,mobile
MSI Smart Watches Model 20188,"MSI Smart Watches Model 20188 built for performance, durability, and daily usage.",4.8,79772,https://www.amazon.in/dp/NEWITEM20188,watch
Noise Mobiles Model 20189,"Noise Mobiles Model 20189 built for performance, durability, and daily usage.",3.9,10412,https://www.amazon.in/dp/NEWITEM20189,mobile
HP Mobiles Model 20190,"HP Mobiles Model 20190 built for performance, durability, and daily usage.",3.8,15257,https://www.amazon.in/dp/NEWITEM20190,mobile
Asus Laptops Model 20191,"Asus Laptops Model 20191 built for performance, durability, and daily usage.",4.5,70620,https://www.amazon.in/dp/NEWITEM20191,laptop
Boat Smart Watches Model 20192,"Boat Smart Watches Model 20192 built for performance, durability, and daily usage.",4.8,36083,https://www.amazon.in/dp/NEWITEM20192,watch
OnePlus Mobiles Model 20193,"OnePlus Mobiles Model 20193 built for performance, durability, and daily usage.",4.6,62518,https://www.amazon.in/dp/NEWITEM20193,mobile
Noise Mobiles Model 20194,"Noise Mobiles Model 20194 built for performance, durability, and daily usage.",4.2,53515,https://www.amazon.in/dp/NEWITEM20194,mobile
Canon Headphones Model 20195,"Canon Headphones Model 20195 built for performance, durability, and daily usage.",4.7,36963,https://www.amazon.in/dp/NEWITEM20195,other
Realme Cameras Model 20196,"Realme Cameras Model 20196 built for performance, durability, and daily usage.",3.7,67376,https://www.amazon.in/dp/NEWITEM20196,other
Dell Headphones Model 20197,"Dell Headphones Model 20197 built for performance, durability, and daily usage.",4.8,43440,https://www.amazon.in/dp/NEWITEM20197,other
Canon Mobiles Model 20198,"Canon Mobiles Model 20198 built for performance, durability, and daily usage.",4.5,63643,https://www.amazon.in/dp/NEWITEM20198,mobile
Realme Mobiles Model 20199,"Realme Mobiles Model 20199 built for performance, durability, and daily usage.",3.7,27703,https://www.amazon.in/dp/NEWITEM20199,mobile
Lenovo Cameras Model 20200,"Lenovo Cameras Model 20200 built for performance, durability, and daily usage.",4.4,35551,https://www.amazon.in/dp/NEWITEM20200,other
